N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1484.0,에이리츠,3615.0,65.0,-1.77%,5000.0,8.0,893.0,-19.0
1485.0,삼양홀딩스우,53000.0,0.0,0.00%,5000.0,,,
1486.0,SOL 의료기기소부장Fn,9995.0,160.0,-1.58%,0.0,,,
1487.0,KBSTAR 200선물인버스,5700.0,95.0,-1.64%,0.0,,,
1488.0,미래에셋 인버스 2X 옥수수 선물 ETN,15735.0,30.0,-0.19%,0.0,,,
1489.0,HANARO 글로벌탄소배출권선물ICE(합성),10850.0,95.0,-0.87%,0.0,,,
1490.0,NPC우,2975.0,20.0,+0.68%,500.0,,,
1491.0,삼성 인버스 2X 항셍테크 ETN(H),7850.0,140.0,-1.75%,0.0,,,
1492.0,TRUE 레버리지 은 선물 ETN,15665.0,585.0,+3.88%,0.0,,,
1493.0,대신 인버스 2X 철광석 선물 ETN(H),15565.0,675.0,-4.16%,0.0,,,
1494.0,일정실업,12900.0,0.0,0.00%,5000.0,311.0,322.0,-87.0
1495.0,TIGER MSCI KOREA ESG리더스,8745.0,95.0,+1.10%,0.0,,,
1496.0,SOL 한국형글로벌반도체액티브,12440.0,55.0,+0.44%,0.0,,,
1497.0,신한 인버스 2X 구리 선물 ETN,3080.0,50.0,-1.60%,0.0,,,
1498.0,KOSEF 코스닥150,6950.0,20.0,-0.29%,0.0,,,
1499.0,KODEX 다우존스미국리츠(H),11280.0,150.0,+1.35%,0.0,,,
1500.0,메리츠 인버스 2X 미국채10년 ETN(H),15220.0,105.0,+0.69%,0.0,,,
1501.0,미래에셋 레버리지 은 선물 ETN,15195.0,160.0,+1.06%,0.0
1502.0,KBSTAR 5대그룹주,6320.0,70.0,+1.12%,0.0
1503.0,한화우,31600.0,150.0,+0.48%,5000.0
1504.0,TRUE 레버리지 구리 선물 ETN,15125.0,0.0,0.00%,0.0
1505.0,코오롱우,14050.0,100.0,-0.71%,5000.0
1506.0,메리츠 인버스 2X 미국채30년 ETN(H),15100.0,295.0,+1.99%,0.0
1507.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,10010.0,25.0,+0.25%,0.0
1508.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),14915.0,15.0,-0.10%,0.0
1509.0,TIGER 단기선진하이일드(합성 H),12350.0,80.0,-0.64%,0.0
1510.0,KODEX 필수소비재,6735.0,100.0,+1.51%,0.0
1511.0,대신 밀 선물 ETN(H),7400.0,65.0,+0.89%,0.0
1512.0,KOSEF 미국달러선물레버리지,12375.0,15.0,-0.12%,0.0
1513.0,TIGER 차이나CSI300인버스(합성),8905.0,25.0,+0.28%,0.0
1514.0,KODEX 200exTOP,11235.0,0.0,0.00%,0.0
1515.0,FOCUS ESG리더스,10370.0,155.0,+1.52%,0.0
1516.0,TIGER AI코리아그로스액티브,12060.0,160.0,+1.34%,0.0
1517.0,KODEX 운송,4360.0,40.0,-0.91%,0.0
1518.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),14345.0,0.0,0.00%,0.0
1519.0,신한 인버스 옥수수 선물 ETN(H),7145.0,0.0,0.00%,0.0
1520.0,KBSTAR 채권혼합,59430.0,330.0,+0.56%,0.0
1521.0,코오롱글로벌우,19080.0,800.0,+4.38%,5000.0
1522.0,KBSTAR V&S셀렉트밸류채권혼합,11750.0,45.0,+0.38%,0.0
1523.0,KOSEF 국고채10년레버리지,100550.0,270.0,-0.27%,0.0
1524.0,삼성 인버스 2X 구리 선물 ETN(H),2815.0,60.0,-2.09%,0.0
1525.0,메리츠 미국레버리지 인플레이션국채ETN(H),7025.0,0.0,0.00%,0.0
1526.0,ARIRANG 선진국MSCI(합성 H),10965.0,145.0,+1.34%,0.0
1527.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,13950.0,160.0,-1.13%,0.0
1528.0,KODEX 미국S&P500산업재(합성),24295.0,155.0,+0.64%,0.0
1529.0,하나 인버스 2X 옥수수 선물 ETN(H),13925.0,85.0,-0.61%,0.0
1530.0,ACE 글로벌메타버스테크액티브,8695.0,5.0,+0.06%,0.0
1531.0,KB 레버리지 KOSPI 200 선물 ETN,27820.0,1140.0,+4.27%,0.0
1532.0,KODEX KRX300레버리지,13880.0,340.0,+2.51%,0.0
1533.0,LX홀딩스1우,9470.0,50.0,-0.53%,1000.0
1534.0,KODEX 미국나스닥100선물인버스(H),9875.0,55.0,-0.55%,0.0
1535.0,메리츠 인버스 국채30년 ETN,13770.0,0.0,0.00%,0.0
1536.0,삼성 레버리지 구리 선물 ETN(H),13710.0,225.0,+1.67%,0.0
1537.0,TRUE 인버스 플래티넘 선물 ETN,13710.0,115.0,-0.83%,0.0
1538.0,대신 2X 철광석 선물 ETN(H),13675.0,505.0,+3.83%,0.0
1539.0,삼성 인버스 2X 코스피200 선물 ETN,13665.0,415.0,-2.95%,0.0
1540.0,QV 레버리지 구리 선물 ETN(H),13640.0,245.0,+1.83%,0.0
1541.0,메리츠 레버리지 은 선물 ETN(H),13615.0,435.0,+3.30%,0.0
1542.0,ACE 미국다우존스리츠(합성 H),75625.0,1685.0,+2.28%,0.0
1543.0,ARIRANG 미국S&P500,11320.0,100.0,+0.89%,0.0
1544.0,VITA MZ소비액티브,9055.0,70.0,+0.78%,0.0
1545.0,신한 인버스 2X 코스피 200 선물 ETN,13550.0,470.0,-3.35%,0.0
1546.0,ARIRANG 우량회사채50 1년,112655.0,0.0,0.00%,0.0
1547.0,메리츠 레버리지 구리 선물 ETN(H),13470.0,0.0,0.00%,0.0
1548.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),13425.0,0.0,0.00%,0.0
1549.0,KODEX 에너지화학,17425.0,175.0,+1.01%,0.0
1550.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),13375.0,85.0,-0.63%,0.0
1551.0,한진칼우,24900.0,500.0,-1.97%,2500.0
1552.0,BNK 주주가치액티브,12120.0,110.0,+0.92%,0.0
1553.0,하나 레버리지 구리 선물 ETN(H),13310.0,0.0,0.00%,0.0
1554.0,삼성 인버스 HSCEI ETN(H),13310.0,0.0,0.00%,0.0
1555.0,삼성 인버스 2X HSCEI ETN(H),13260.0,435.0,-3.18%,0.0
1556.0,TIGER 유로스탁스배당30,11050.0,55.0,+0.50%,0.0
1557.0,KBSTAR 헬스케어채권혼합,11050.0,25.0,-0.23%,0.0
1558.0,신한 인버스 금 선물 ETN(H),6615.0,30.0,-0.45%,0.0
1559.0,하나 S&P 인버스 2X WTI원유 선물 ETN,13200.0,190.0,-1.42%,0.0
1560.0,KOSEF 미국S&P500,11965.0,95.0,+0.80%,0.0
1561.0,QV 레버리지 은 선물 ETN(H),13130.0,0.0,0.00%,0.0
1562.0,TIGER K게임,7485.0,90.0,+1.22%,0.0
1563.0,KODEX 200가치저변동,10070.0,195.0,+1.97%,0.0
1564.0,JW중외제약2우B,63500.0,500.0,+0.79%,2500.0
1565.0,TRUE 레버리지 유로스탁스50 ETN(H) B,12945.0,470.0,+3.77%,0.0
1566.0,KODEX 기계장비,7265.0,75.0,+1.04%,0.0
1567.0,TIGER 200 철강소재,9935.0,235.0,+2.42%,0.0
1568.0,KOSEF 미국나스닥100(H),12915.0,65.0,+0.51%,0.0
1569.0,ARIRANG 우주항공&UAM iSelect,10330.0,65.0,+0.63%,0.0
1570.0,ACE 멕시코MSCI(합성),14340.0,140.0,+0.99%,0.0
1571.0,TRUE 인버스 은 선물 ETN,12895.0,0.0,0.00%,0.0
1572.0,KB S&P 인버스 2X WTI원유 선물 ETN,12840.0,520.0,-3.89%,0.0
1573.0,QV 블룸버그 -2X WTI원유선물 ETN,12830.0,545.0,-4.07%,0.0
1574.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,12800.0,540.0,-4.05%,0.0
1575.0,KB 레버리지 FANG 플러스 ETN(H),25555.0,165.0,-0.64%,0.0
1576.0,KODEX 보험,8495.0,240.0,+2.91%,0.0
1577.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,12620.0,0.0,0.00%,0.0
1578.0,메리츠 인버스 미국채30년 ETN(H),12610.0,0.0,0.00%,0.0
1579.0,HANARO Fn K-게임,3940.0,40.0,+1.03%,0.0
1580.0,메리츠 인버스 미국채10년 ETN(H),12600.0,0.0,0.00%,0.0
1581.0,TIGER LG그룹+펀더멘털,8380.0,125.0,+1.51%,0.0
1582.0,삼성 인버스 2X 은 선물 ETN(H),1250.0,55.0,-4.21%,0.0
1583.0,QV US 500 월간레버리지 ETN(H),24980.0,0.0,0.00%,0.0
1584.0,ARIRANG 미국다우존스고배당주(합성 H),14695.0,165.0,+1.14%,0.0
1585.0,신한 인버스 WTI원유 선물 ETN(H),2485.0,50.0,-1.97%,0.0
1586.0,신한 USD K200 선물 바이셀 ETN,6210.0,105.0,-1.66%,0.0
1587.0,TIGER 글로벌자원생산기업(합성 H),15525.0,300.0,+1.97%,0.0
1588.0,KOSEF 고배당,8850.0,160.0,+1.84%,0.0
1589.0,신한 달러인덱스 선물 ETN(H),12350.0,70.0,+0.57%,0.0
1590.0,HANARO KOFR금리액티브(합성),101880.0,30.0,+0.03%,0.0
1591.0,KB 인버스 2X 밀 선물 ETN,24280.0,315.0,-1.28%,0.0
1592.0,한화갤러리아우,4180.0,5.0,-0.12%,500.0
1593.0,TIMEFOLIO 이노베이션액티브,9315.0,55.0,-0.59%,0.0
1594.0,ARIRANG 고배당주채권혼합,10970.0,80.0,+0.73%,0.0
1595.0,신한 FnGuide 폐기물처리 ETN,6025.0,125.0,+2.12%,0.0
1596.0,TRUE 금 선물 ETN,12035.0,55.0,+0.46%,0.0
1597.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),11990.0,495.0,-3.96%,0.0
1598.0,TIMEFOLIO Korea플러스배당액티브,11425.0,200.0,+1.78%,0.0
1599.0,TRUE 인버스 금 선물 ETN,11875.0,65.0,-0.54%,0.0
1600.0,ARIRANG Apple채권혼합Fn,10785.0,20.0,+0.19%,0.0
1601.0,메리츠 인버스 2X 국채10년 ETN,11825.0,0.0,0.00%,0.0
1602.0,TIGER TSMC밸류체인FACTSET,10720.0,40.0,+0.37%,0.0
1603.0,신한 인버스 구리 선물 ETN(H),5855.0,45.0,-0.76%,0.0
1604.0,ACE 글로벌브랜드TOP10블룸버그,12245.0,110.0,+0.91%,0.0
1605.0,삼성 인버스 항셍테크 ETN(H),11565.0,85.0,-0.73%,0.0
1606.0,파워 코스피100,26280.0,315.0,+1.21%,0.0
1607.0,삼성 레버리지 항셍테크 ETN(H),1920.0,30.0,+1.59%,0.0
1608.0,KOSEF 미국달러선물인버스2X,5790.0,5.0,+0.09%,0.0
1609.0,TIGER KRX300,16340.0,240.0,+1.49%,0.0
1610.0,KBSTAR 중국MSCI China(H),7870.0,45.0,+0.58%,0.0
1611.0,KODEX 미국S&P바이오(합성),22520.0,5.0,+0.02%,0.0
1612.0,KB 레버리지 콩 선물 ETN,22780.0,0.0,0.00%,0.0
1613.0,SOL KRX300,16270.0,200.0,+1.24%,0.0
1614.0,KODEX MSCI KOREA ESG유니버설,10325.0,185.0,+1.82%,0.0
1615.0,WOORI 200,34935.0,765.0,+2.24%,0.0
1616.0,KODEX 코스닥글로벌,10320.0,30.0,-0.29%,0.0
1617.0,에셋플러스 글로벌대장장이액티브,12055.0,40.0,+0.33%,0.0
1618.0,JW중외제약우,33700.0,50.0,+0.15%,2500.0
1619.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),75.0,0.0,0.00%,0.0
1620.0,대신 인버스 3X 국채10년 ETN,22390.0,95.0,-0.42%,0.0
1621.0,메리츠 인버스 국채10년 ETN,11170.0,0.0,0.00%,0.0
1622.0,신한 인버스 콩 선물 ETN(H),5580.0,55.0,-0.98%,0.0
1623.0,KB 인버스 2X 항셍테크 선물 ETN,11160.0,160.0,-1.41%,0.0
1624.0,QV S&P500 버퍼10% 3월 ETN(H),11140.0,0.0,0.00%,0.0
1625.0,에셋플러스 코리아대장장이액티브,12365.0,15.0,-0.12%,0.0
1626.0,노루홀딩스우,45600.0,4400.0,-8.80%,500.0
1627.0,대덕1우,9150.0,270.0,+3.04%,500.0
1628.0,TRUE 블룸버그 WTI원유 선물 ETN,11085.0,265.0,+2.45%,0.0
1629.0,삼성 블룸버그 WTI원유 선물 ETN,11085.0,255.0,+2.35%,0.0
1630.0,대신 S&P 인버스 WTI원유 선물 ETN,11075.0,200.0,-1.77%,0.0
1631.0,노루페인트우,23900.0,1200.0,+5.29%,500.0
1632.0,KB KRX ESG Eco ETN,11060.0,240.0,+2.22%,0.0
1633.0,QV S&P500 버퍼10% 6월 ETN(H),11060.0,0.0,0.00%,0.0
1634.0,삼성 나스닥 100 ETN(H),11050.0,60.0,+0.55%,0.0
1635.0,메리츠 인버스 구리 선물 ETN(H),11035.0,0.0,0.00%,0.0
1636.0,TIGER 은행,6795.0,195.0,+2.95%,0.0
1637.0,삼성 인버스 코스피 200 선물 ETN,11000.0,255.0,-2.27%,0.0
1638.0,ACE 미국IT인터넷S&P(합성 H),13735.0,30.0,-0.22%,0.0
1639.0,미래에셋 인도네시아 Top5 ETN,10975.0,20.0,-0.18%,0.0
1640.0,삼성 인버스 구리 선물 ETN(H),10960.0,70.0,-0.63%,0.0
1641.0,QV iSelect 배터리 재활용 Top10 ETN,10950.0,245.0,+2.29%,0.0
1642.0,KODEX 미국S&P500금융,11500.0,85.0,+0.74%,0.0
1643.0,메리츠 인버스 3X 국채30년 ETN,54575.0,520.0,+0.96%,0.0
1644.0,KODEX 경기소비재,9090.0,160.0,+1.79%,0.0
1645.0,메리츠 인버스 3X 국채10년 ETN,21765.0,0.0,0.00%,0.0
1646.0,유유제약1우,4800.0,50.0,-1.03%,1000.0
1647.0,KODEX 테슬라밸류체인FactSet,10875.0,50.0,+0.46%,0.0
1648.0,KOSEF 차이나A50커넥트MSCI,8365.0,60.0,-0.71%,0.0
1649.0,KODEX KTOP30,18110.0,220.0,+1.23%,0.0
1650.0,KBSTAR KRX300,16660.0,155.0,+0.94%,0.0
1651.0,메리츠 대표 농산물 선물 ETN(H),10820.0,45.0,+0.42%,0.0
1652.0,KODEX 구리선물(H),6745.0,65.0,+0.97%,0.0
1653.0,신한 FnGuide 메타버스 ETN,5395.0,85.0,+1.60%,0.0
1654.0,QV S&P500 버퍼10% 12월 ETN(H),10785.0,0.0,0.00%,0.0
1655.0,메리츠 레버리지 국채5년 ETN,10745.0,0.0,0.00%,0.0
1656.0,QV iSelect-WG 그린에너지 ESG ETN,10690.0,0.0,0.00%,0.0
1657.0,KODEX Fn K-뉴딜디지털플러스,8895.0,65.0,+0.74%,0.0
1658.0,TRUE S&P 인버스 2X 엔달러 선물 ETN(H),10670.0,0.0,0.00%,0.0
1659.0,KODEX 미국클린에너지나스닥,8205.0,60.0,+0.74%,0.0
1660.0,넥센우,2960.0,5.0,+0.17%,500.0
1661.0,신한 인버스 Russell 2000 ETN,10615.0,0.0,0.00%,0.0
1662.0,삼성 S&P500 ETN,10605.0,85.0,+0.81%,0.0
1663.0,KOSEF 물가채KIS,105970.0,45.0,-0.04%,0.0
1664.0,신한 인버스 2X 미국달러 선물 ETN,5280.0,5.0,-0.09%,0.0
1665.0,메리츠 국채5년 ETN,10540.0,0.0,0.00%,0.0
1666.0,하나 iSelect-WG 탄소중립 ESG ETN,10515.0,0.0,0.00%,0.0
1667.0,대신 인버스 국채10년 ETN,10505.0,0.0,0.00%,0.0
1668.0,메리츠 레버리지 국채3년 ETN,10475.0,0.0,0.00%,0.0
1669.0,메리츠 인버스 3X 국채5년 ETN,20880.0,0.0,0.00%,0.0
1670.0,KB 인버스 2X 나스닥 100 ETN,5220.0,55.0,-1.04%,0.0
1671.0,메리츠 국채3년 ETN,10405.0,0.0,0.00%,0.0
1672.0,신한 S&P 인버스 2X 유로 선물 ETN(H),10405.0,145.0,+1.41%,0.0
1673.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,10400.0,55.0,+0.53%,0.0
1674.0,TIGER 코스닥글로벌,10395.0,60.0,+0.58%,0.0
1675.0,메리츠 금 선물 ETN(H),10395.0,45.0,+0.43%,0.0
1676.0,KBSTAR 미국고정배당우선증권ICE TR,9885.0,130.0,+1.33%,0.0
1677.0,KODEX 미국스마트모빌리티S&P,6095.0,145.0,+2.44%,0.0
1678.0,KBSTAR 글로벌클린에너지S&P,7970.0,160.0,+2.05%,0.0
1679.0,삼성 금 선물 ETN(H),10360.0,0.0,0.00%,0.0
1680.0,HANARO 탄소효율그린뉴딜,8620.0,80.0,+0.94%,0.0
1681.0,신한 S&P 인버스 유로 선물 ETN(H),10290.0,80.0,+0.78%,0.0
1682.0,KODEX 미국S&P500통신서비스,10230.0,115.0,+1.14%,0.0
1683.0,삼성 KRX 2차전지 K-뉴딜 ETN,10220.0,210.0,+2.10%,0.0
1684.0,KBSTAR 글로벌수소경제Indxx,8510.0,225.0,+2.72%,0.0
1685.0,KOSEF 블루칩,7855.0,125.0,+1.62%,0.0
1686.0,메리츠 인버스 3X 국채3년 ETN,20405.0,0.0,0.00%,0.0
1687.0,ACE 미국빅테크TOP7 Plus,10200.0,75.0,+0.74%,0.0
1688.0,TRUE 인버스 2X 일본 엔선물 ETN,10200.0,0.0,0.00%,0.0
1689.0,KBSTAR 미국달러SOFR금리액티브(합성),10195.0,15.0,+0.15%,0.0
1690.0,KODEX 미국S&P500헬스케어,10730.0,15.0,+0.14%,0.0
1691.0,KODEX 미국S&P500필수소비재,10180.0,90.0,+0.89%,0.0
1692.0,마이다스 KoreaStock액티브,19375.0,280.0,+1.47%,0.0
1693.0,메리츠 인버스 은 선물 ETN(H),10125.0,210.0,-2.03%,0.0
1694.0,KB 인버스 2X 구리 선물 ETN(H),20215.0,315.0,-1.53%,0.0
1695.0,TRUE 인버스 베트남 VN30 선물 ETN(H),10100.0,20.0,+0.20%,0.0
1696.0,신한 S&P 유로 선물 ETN(H),10075.0,0.0,0.00%,0.0
1697.0,삼성 인버스 은 선물 ETN(H),10065.0,210.0,-2.04%,0.0
1698.0,삼성 인버스 금 선물 ETN(H),10060.0,0.0,0.00%,0.0
1699.0,메리츠 3X 레버리지 국채3년 ETN,20115.0,0.0,0.00%,0.0
1700.0,TIGER 200 금융,6530.0,150.0,+2.35%,0.0
1701.0,TIGER 로우볼,11170.0,170.0,+1.55%,0.0
1702.0,KB S&P 유럽탄소배출권 선물 ETN(H),10035.0,0.0,0.00%,0.0
1703.0,신한 레버리지 Russell 2000 ETN,10030.0,275.0,+2.82%,0.0
1704.0,삼성 인버스 China A50 선물 ETN(H),10030.0,40.0,+0.40%,0.0
1705.0,하나 코스닥150 선물 ETN,10000.0,125.0,+1.27%,0.0
1706.0,메리츠 인버스 국채5년 ETN,9980.0,0.0,0.00%,0.0
1707.0,TRUE 구리 선물 ETN,9975.0,0.0,0.00%,0.0
1708.0,KODEX 미국S&P500유틸리티,9945.0,145.0,+1.48%,0.0
1709.0,메리츠 인버스 2X 국채3년 ETN,9935.0,0.0,0.00%,0.0
1710.0,TRUE FnGuide IoT ETN,9935.0,235.0,+2.42%,0.0
1711.0,KODEX 미국S&P500테크놀로지,9930.0,50.0,+0.51%,0.0
1712.0,TIMEFOLIO 미국나스닥100액티브,13420.0,65.0,+0.49%,0.0
1713.0,KB 레버리지 금 선물 ETN(H),19845.0,210.0,+1.07%,0.0
1714.0,TRUE 일본 엔선물 ETN C,9870.0,20.0,-0.20%,0.0
1715.0,KBSTAR 국채30년레버리지KAP(합성),17115.0,155.0,-0.90%,0.0
1716.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,12295.0,20.0,+0.16%,0.0
1717.0,KODEX MSCI Korea,16375.0,250.0,+1.55%,0.0
1718.0,TIGER 글로벌사이버보안INDXX,10235.0,10.0,+0.10%,0.0
1719.0,신한 S&P 레버리지 유로 선물 ETN(H),9805.0,135.0,-1.36%,0.0
1720.0,KODEX 53-09 국고채액티브,9805.0,5.0,-0.05%,0.0
1721.0,KODEX TDF2030액티브,10885.0,40.0,+0.37%,0.0
1722.0,ACE 레버리지,6975.0,195.0,+2.88%,0.0
1723.0,메리츠 3X 레버리지 국채5년 ETN,19525.0,0.0,0.00%,0.0
1724.0,ARIRANG KRX300,16265.0,165.0,+1.02%,0.0
1725.0,티와이홀딩스우,7850.0,120.0,+1.55%,500.0
1726.0,TRUE 은 선물 ETN,9750.0,0.0,0.00%,0.0
1727.0,TRUE 코스닥 150 ETN,9730.0,135.0,+1.41%,0.0
1728.0,대신 국채10년 ETN,9720.0,0.0,0.00%,0.0
1729.0,TRUE 레버리지 일본 엔선물 ETN C,9660.0,70.0,-0.72%,0.0
1730.0,메리츠 인버스 2X 국채5년 ETN,9650.0,0.0,0.00%,0.0
1731.0,TRUE S&P 엔달러 선물 ETN(H),9630.0,35.0,-0.36%,0.0
1732.0,TIGER 한중반도체(합성),11275.0,80.0,+0.71%,0.0
1733.0,ACE 골드선물 레버리지(합성 H),15930.0,395.0,+2.54%,0.0
1734.0,KODEX Fn웹툰&드라마,4100.0,15.0,+0.37%,0.0
1735.0,TIMEFOLIO K컬처액티브,9430.0,20.0,-0.21%,0.0
1736.0,KBSTAR 미국장기국채선물(H),8570.0,50.0,-0.58%,0.0
1737.0,TRUE 인버스 유로스탁스50 ETN(H) C,9405.0,180.0,-1.88%,0.0
1738.0,신한 인버스 은 선물 ETN(H),4700.0,35.0,-0.74%,0.0
1739.0,TREX 펀더멘탈 200,37535.0,530.0,+1.43%,0.0
1740.0,TIGER 우량가치,11160.0,210.0,+1.92%,0.0
1741.0,삼양사우,25300.0,50.0,-0.20%,5000.0
1742.0,TIMEFOLIO 미국S&P500액티브,12965.0,80.0,+0.62%,0.0
1743.0,TRUE 베트남 VN30 선물 ETN(H),9290.0,5.0,+0.05%,0.0
1744.0,KOSEF 미국S&P500(H),11610.0,80.0,+0.69%,0.0
1745.0,TIGER 한중전기차(합성),9760.0,10.0,-0.10%,0.0
1746.0,ACE 주주환원가치주액티브,10905.0,145.0,+1.35%,0.0
1747.0,TRUE S&P 레버리지 엔달러 선물 ETN(H),9265.0,70.0,-0.75%,0.0
1748.0,KBSTAR 미국장기국채선물레버리지(합성 H),6375.0,80.0,-1.24%,0.0
1749.0,KODEX 미국ETF산업Top10 Indxx,12295.0,85.0,+0.70%,0.0
1750.0,성신양회우,12480.0,120.0,+0.97%,5000.0
1751.0,ACE 미국달러단기채권액티브,10190.0,5.0,+0.05%,0.0
1752.0,KB 인버스 2X 금 선물 ETN(H),18340.0,265.0,-1.42%,0.0
1753.0,TIGER 미국나스닥넥스트100,10730.0,0.0,0.00%,0.0
1754.0,신한 인버스 2X 은 선물 ETN(H),1820.0,75.0,-3.96%,0.0
1755.0,KOSEF 미국달러선물인버스,8920.0,15.0,-0.17%,0.0
1756.0,메리츠 은 선물 ETN(H),9080.0,75.0,-0.82%,0.0
1757.0,메리츠 3X 레버리지 국채10년 ETN,18150.0,10.0,+0.06%,0.0
1758.0,삼성 은 선물 ETN(H),9000.0,0.0,0.00%,0.0
1759.0,덕성우,6430.0,370.0,-5.44%,500.0
1760.0,SOL 유럽탄소배출권선물S&P(H),12765.0,30.0,-0.23%,0.0
1761.0,대신 3X 레버리지 국채10년 ETN,17830.0,45.0,+0.25%,0.0
1762.0,대신 S&P WTI원유 선물 ETN,8905.0,190.0,+2.18%,0.0
1763.0,ACE 미국하이일드액티브(H),9875.0,5.0,+0.05%,0.0
1764.0,KODEX 모멘텀Plus,12685.0,75.0,+0.59%,0.0
1765.0,삼성 구리 선물 ETN(H),8875.0,0.0,0.00%,0.0
1766.0,메리츠 구리 선물 ETN(H),8865.0,0.0,0.00%,0.0
1767.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,8855.0,150.0,-1.67%,0.0
1768.0,삼성 인버스 2X 금 선물 ETN(H),8780.0,115.0,-1.29%,0.0
1769.0,메리츠 천연가스 선물 ETN(H),2925.0,20.0,-0.68%,0.0
1770.0,TREX 200,35095.0,425.0,+1.23%,0.0
1771.0,마이다스 KoreaStock중소형액티브,23310.0,40.0,-0.17%,0.0
1772.0,ARIRANG 200선물인버스2X,4980.0,145.0,-2.83%,0.0
1773.0,TRUE 플래티넘 선물 ETN,8690.0,100.0,+1.16%,0.0
1774.0,SOL 유럽탄소배출권선물인버스ICE(H),10850.0,45.0,+0.42%,0.0
1775.0,ACE 삼성그룹동일가중,17220.0,215.0,+1.26%,0.0
1776.0,ARIRANG 미국채30년액티브,49475.0,515.0,-1.03%,0.0
1777.0,신한 인버스 달러인덱스 선물 ETN(H),8590.0,30.0,-0.35%,0.0
1778.0,ACE 미국나스닥100채권혼합액티브,10715.0,25.0,+0.23%,0.0
1779.0,히어로즈 미국달러SOFR금리액티브(합성),10565.0,5.0,+0.05%,0.0
1780.0,HANARO 글로벌워터MSCI(합성),10685.0,100.0,+0.94%,0.0
1781.0,삼성 인버스 코스닥 150 선물 ETN,8545.0,5.0,+0.06%,0.0
1782.0,하나 인버스 코스닥150 선물 ETN,8525.0,30.0,+0.35%,0.0
1783.0,ACE 싱가포르리츠,12130.0,120.0,+1.00%,0.0
1784.0,KB 인버스 2X S&P 500 선물 ETN,8490.0,110.0,-1.28%,0.0
1785.0,삼성 코스피 양매도 5% OTM ETN,8490.0,0.0,0.00%,0.0
1786.0,KBSTAR KRX300레버리지,14130.0,455.0,+3.33%,0.0
1787.0,KB 인버스 2X 콩 선물 ETN,16905.0,380.0,-2.20%,0.0
1788.0,TRUE 인버스 2X S&P500 선물 ETN(H),1690.0,35.0,-2.03%,0.0
1789.0,ACE 원자력테마딥서치,12030.0,235.0,+1.99%,0.0
1790.0,메리츠 레버리지 국채10년 ETN,8395.0,0.0,0.00%,0.0
1791.0,KTOP 코스피50,24330.0,445.0,+1.86%,0.0
1792.0,KOSEF 코스피100,26090.0,290.0,+1.12%,0.0
1793.0,VITA 밸류알파액티브,11915.0,110.0,+0.93%,0.0
1794.0,ACE 미국빅테크TOP7 Plus레버리지(합성),10425.0,125.0,+1.21%,0.0
1795.0,ACE 미국S&P500채권혼합액티브,10400.0,45.0,+0.43%,0.0
1796.0,ARIRANG 미국테크10레버리지iSelect(합성),11085.0,215.0,+1.98%,0.0
1797.0,삼성 인버스 나스닥 100 ETN(H),8300.0,55.0,-0.66%,0.0
1798.0,삼성 S&P500 VIX S/T 선물 ETN,8290.0,210.0,-2.47%,0.0
1799.0,KODEX 코스닥150롱코스피200숏선물,10345.0,140.0,-1.34%,0.0
1800.0,KOSEF Fn유전자혁신기술,11030.0,40.0,+0.36%,0.0
1801.0,TIGER 유로스탁스레버리지(합성 H),9175.0,385.0,+4.38%,0.0
1802.0,ARIRANG ESG성장주액티브,8255.0,50.0,+0.61%,0.0
1803.0,SOL KEDI메가테크액티브,12685.0,5.0,-0.04%,0.0
1804.0,KB 인버스 2X 은 선물 ETN(H),16385.0,695.0,-4.07%,0.0
1805.0,KOSEF Fn중소형,21500.0,435.0,+2.07%,0.0
1806.0,KBSTAR 미국S&P배당킹,10195.0,135.0,+1.34%,0.0
1807.0,SK증권우,2080.0,10.0,+0.48%,500.0
1808.0,ACE 글로벌인컴TOP10 SOLACTIVE,10170.0,50.0,+0.49%,0.0
1809.0,KOSEF KRX100,5410.0,80.0,+1.50%,0.0
1810.0,HANARO 원자력iSelect,11570.0,190.0,+1.67%,0.0
1811.0,KBSTAR KQ고배당,12450.0,0.0,0.00%,0.0
1812.0,SOL 한국형글로벌전기차&2차전지액티브,10905.0,80.0,+0.74%,0.0
1813.0,크라운제과우,10430.0,140.0,-1.32%,200.0
1814.0,에셋플러스 글로벌다이나믹시니어액티브,10055.0,30.0,+0.30%,0.0
1815.0,하나 인버스 2X 콩 선물 ETN(H),8035.0,185.0,-2.25%,0.0
1816.0,KOSEF 200선물레버리지,15745.0,420.0,+2.74%,0.0
